FECHA,N° DOC,TERCERO,DESCRIPCIÓN,ORIGEN,DEBITO,CREDITO,SALDO
04/21/2024,46494,,,Terminal SE - Efectivo TPV,0,"10094,95","65506333,22"
04/21/2024,47026,,15184,Terminal SE - Efectivo TPV,"119234,99",0,"65625568,21"
04/21/2024,47027,,15187,Terminal SE - Efectivo TPV,"74973,99",0,"65700542,2"
04/21/2024,47029,,15203,Terminal SE - Efectivo TPV,"62204,01",0,"65762746,21"
04/21/2024,47017,,15146,Terminal SE - Efectivo TPV,91778,0,"65854524,21"
04/21/2024,47018,,15149,Terminal SE - Efectivo TPV,"187106,01",0,"66041630,22"
04/21/2024,47019,,15155,Terminal SE - Efectivo TPV,231700,0,"66273330,22"
04/21/2024,47020,,15156,Terminal SE - Efectivo TPV,151433,0,"66424763,22"
04/21/2024,47021,,15160,Terminal SE - Efectivo TPV,147882,0,"66572645,22"
04/21/2024,47022,,15170,Terminal SE - Efectivo TPV,"111335,01",0,"66683980,23"
04/21/2024,47023,,15172,Terminal SE - Efectivo TPV,120000,0,"66803980,23"
04/21/2024,47024,,15177,Terminal SE - Efectivo TPV,74078,0,"66878058,23"
04/21/2024,47028,,15199,Terminal SE - Efectivo TPV,75170,0,"66953228,23"
04/21/2024,47030,,15212,Terminal SE - Efectivo TPV,57907,0,"67011135,23"
04/22/2024,47031,,,Terminal SE - Efectivo TPV,0,1665900,"65336235,23"
04/22/2024,47031,,,Terminal SE - Efectivo TPV,1665900,0,"67002135,23"
04/24/2024,47276,,15250,Terminal SE - Efectivo TPV,"126740,99",0,"67128876,22"
04/25/2024,47416,,15287,Terminal SE - Efectivo TPV,"119092,99",0,"67026269,21"
04/25/2024,47415,,15284,Terminal SE - Efectivo TPV,70800,0,"67097069,21"
04/25/2024,47413,,15274,Terminal SE - Efectivo TPV,143294,0,"67240363,21"
04/25/2024,47277,,,Terminal SE - Efectivo TPV,626750,0,"67867113,21"
04/25/2024,47412,,15261,Terminal SE - Efectivo TPV,171756,0,"68038869,21"
04/25/2024,47277,,,Terminal SE - Efectivo TPV,0,626750,"67412119,21"
04/25/2024,47414,,15283,Terminal SE - Efectivo TPV,"75921,01",0,"67488040,22"
04/26/2024,47744,,15353,Terminal SE - Efectivo TPV,"254355,99",0,"67722396,21"
04/26/2024,47738,,15327,Terminal SE - Efectivo TPV,135000,0,"67857396,21"
04/26/2024,47739,,15340,Terminal SE - Efectivo TPV,182518,0,"68039914,21"
04/26/2024,47740,,15341,Terminal SE - Efectivo TPV,"68800,01",0,"68108714,22"
04/26/2024,47735,,15306,Terminal SE - Efectivo TPV,"56000,01",0,"68164714,23"
04/26/2024,47741,,15343,Terminal SE - Efectivo TPV,"78599,99",0,"68243314,22"
04/26/2024,47742,,15346,Terminal SE - Efectivo TPV,"90575,99",0,"68333890,21"
04/26/2024,47737,,15323,Terminal SE - Efectivo TPV,4640,0,"68338530,21"
04/26/2024,47736,,15314,Terminal SE - Efectivo TPV,9000,0,"68347530,21"
04/26/2024,47417,,,Terminal SE - Efectivo TPV,580600,0,"68928130,21"
04/26/2024,47417,,,Terminal SE - Efectivo TPV,0,580600,"68347530,21"
04/26/2024,47743,,15348,Terminal SE - Efectivo TPV,"145751,99",0,"68493282,2"
04/27/2024,48245,,15403,Terminal SE - Efectivo TPV,57500,0,"68550782,2"
04/27/2024,47745,,,Terminal SE - Efectivo TPV,0,1025400,"67525382,2"
04/27/2024,47745,,,Terminal SE - Efectivo TPV,1025400,0,"68550782,2"
04/27/2024,48240,,15366,Terminal SE - Efectivo TPV,10000,0,"68560782,2"
04/27/2024,48243,,15388,Terminal SE - Efectivo TPV,60300,0,"68621082,2"
04/27/2024,48242,,15381,Terminal SE - Efectivo TPV,180824,0,"68801906,2"
04/27/2024,48247,,15420,Terminal SE - Efectivo TPV,"145750,01",0,"68700601,9"
04/27/2024,48246,,15419,Terminal SE - Efectivo TPV,10000,0,"68694301,9"
04/27/2024,48239,,15360,Terminal SE - Efectivo TPV,"78250,01",0,"68772551,91"
04/27/2024,48250,,15430,Terminal SE - Efectivo TPV,90139,0,"68862690,91"
04/27/2024,48249,,15429,Terminal SE - Efectivo TPV,"327999,99",0,"69190690,9"
04/27/2024,48251,,15434,Terminal SE - Efectivo TPV,204806,0,"69395496,9"
04/27/2024,48241,,15373,Terminal SE - Efectivo TPV,"79050,01",0,"69474546,91"
04/27/2024,48248,,15425,Terminal SE - Efectivo TPV,"66999,99",0,"69541546,9"
04/27/2024,48252,,15444,Terminal SE - Efectivo TPV,"437117,59",0,"69978664,49"
04/27/2024,48244,,15390,Terminal SE - Efectivo TPV,"76000,01",0,"70054664,5"
04/28/2024,48678,,15473,Terminal SE - Efectivo TPV,"73421,99",0,"70128086,49"
04/28/2024,48677,,15463,Terminal SE - Efectivo TPV,13900,0,"70141986,49"
04/28/2024,48676,,15462,Terminal SE - Efectivo TPV,121933,0,"70263919,49"
04/28/2024,48675,,15457,Terminal SE - Efectivo TPV,82218,0,"70346137,49"
04/28/2024,48687,,15515,Terminal SE - Efectivo TPV,64000,0,"70340137,49"
04/28/2024,48686,,15504,Terminal SE - Efectivo TPV,155148,0,"70495285,49"
04/28/2024,48685,,15499,Terminal SE - Efectivo TPV,59500,0,"70554785,49"
04/28/2024,48684,,15498,Terminal SE - Efectivo TPV,95602,0,"70650387,49"
04/28/2024,48253,,,Terminal SE - Efectivo TPV,1584900,0,"72235287,49"
04/28/2024,48253,,,Terminal SE - Efectivo TPV,0,1584900,"70650387,49"
04/28/2024,48254,,,Terminal SE - Efectivo TPV,0,"239836,61","70410550,88"
04/28/2024,48683,,15483,Terminal SE - Efectivo TPV,50500,0,"70461050,88"
04/28/2024,48682,,15482,Terminal SE - Efectivo TPV,118588,0,"70579638,88"
04/28/2024,48681,,15481,Terminal SE - Efectivo TPV,14600,0,"70594238,88"
04/28/2024,48680,,15479,Terminal SE - Efectivo TPV,235400,0,"70829638,88"
04/28/2024,48679,,15474,Terminal SE - Efectivo TPV,"95055,99",0,"70924694,87"
04/29/2024,48688,,,Terminal SE - Efectivo TPV,0,1179900,"69744794,87"
04/29/2024,48688,,,Terminal SE - Efectivo TPV,1179900,0,"70924694,87"
05/01/2024,49266,,15595,Terminal SE - Efectivo TPV,"48477,98",0,"70973172,85"
05/01/2024,49261,,15577,Terminal SE - Efectivo TPV,114613,0,"71087785,85"
05/01/2024,49259,,15573,Terminal SE - Efectivo TPV,154329,0,"71242114,85"
05/01/2024,49258,,15572,Terminal SE - Efectivo TPV,196448,0,"71438562,85"
05/01/2024,49264,,15590,Terminal SE - Efectivo TPV,90576,0,"71529138,85"
05/01/2024,49260,,15574,Terminal SE - Efectivo TPV,91700,0,"71620838,85"
05/01/2024,49265,,15592,Terminal SE - Efectivo TPV,"102000,01",0,"71722838,86"
05/01/2024,49263,,15586,Terminal SE - Efectivo TPV,"234032,99",0,"71956871,85"
05/01/2024,49257,,15567,Terminal SE - Efectivo TPV,144100,0,"72100971,85"
05/01/2024,49256,,15564,Terminal SE - Efectivo TPV,96148,0,"72197119,85"
05/01/2024,49267,,15606,Terminal SE - Efectivo TPV,66500,0,"72263619,85"
05/01/2024,49262,,15579,Terminal SE - Efectivo TPV,131000,0,"72394619,85"
05/01/2024,49255,,15563,Terminal SE - Efectivo TPV,53500,0,"72448119,85"
05/01/2024,49254,,15558,Terminal SE - Efectivo TPV,"105216,99",0,"72553336,84"
05/01/2024,49253,,15556,Terminal SE - Efectivo TPV,76809,0,"72630145,84"
05/01/2024,49268,,15617,Terminal SE - Efectivo TPV,97569,0,"72727714,84"
05/02/2024,49426,,15638,Terminal SE - Efectivo TPV,5800,0,"72583574,84"
05/02/2024,49269,,,Terminal SE - Efectivo TPV,0,1803200,"70780374,84"
05/02/2024,49269,,,Terminal SE - Efectivo TPV,1803200,0,"72583574,84"
05/02/2024,49427,,15642,Terminal SE - Efectivo TPV,"180000,01",0,"72763574,85"
05/02/2024,49423,,15627,Terminal SE - Efectivo TPV,70000,0,"72666840,85"
05/02/2024,49424,,15629,Terminal SE - Efectivo TPV,"110023,98",0,"72776864,83"
05/02/2024,49425,,15632,Terminal SE - Efectivo TPV,59500,0,"72836364,83"
05/03/2024,49645,,15687,Terminal SE - Efectivo TPV,150000,0,"72966364,83"
05/03/2024,49642,,15659,Terminal SE - Efectivo TPV,"64999,99",0,"73031364,82"
05/03/2024,49641,,15651,Terminal SE - Efectivo TPV,98006,0,"73129370,82"
05/03/2024,49644,,15678,Terminal SE - Efectivo TPV,45000,0,"73174370,82"
05/03/2024,49643,,15661,Terminal SE - Efectivo TPV,89920,0,"73264290,82"
05/03/2024,49428,,,Terminal SE - Efectivo TPV,425300,0,"73665590,82"
05/03/2024,49428,,,Terminal SE - Efectivo TPV,0,425300,"73240290,82"
05/04/2024,50091,,15787,Terminal SE - Efectivo TPV,80000,0,"73320290,82"
05/04/2024,49646,,,Terminal SE - Efectivo TPV,0,448000,"72780537,3"
05/04/2024,49646,,,Terminal SE - Efectivo TPV,448000,0,"73228537,3"
05/04/2024,50079,,15713,Terminal SE - Efectivo TPV,227129,0,"73455666,3"
05/04/2024,50089,,15782,Terminal SE - Efectivo TPV,226822,0,"73682488,3"
05/04/2024,50090,,15784,Terminal SE - Efectivo TPV,"61000,01",0,"73743488,31"
05/04/2024,50088,,15761,Terminal SE - Efectivo TPV,"203530,99",0,"73947019,3"
05/04/2024,50083,,15736,Terminal SE - Efectivo TPV,"175579,98",0,"74122599,28"
05/04/2024,50086,,15756,Terminal SE - Efectivo TPV,105000,0,"74227599,28"
05/04/2024,50085,,15755,Terminal SE - Efectivo TPV,86861,0,"74314460,28"
05/04/2024,50092,,15790,Terminal SE - Efectivo TPV,181152,0,"74495612,28"
05/04/2024,50082,,15730,Terminal SE - Efectivo TPV,65000,0,"74560612,28"
05/04/2024,50081,,15725,Terminal SE - Efectivo TPV,38500,0,"74599112,28"
05/04/2024,50087,,15759,Terminal SE - Efectivo TPV,225456,0,"74824568,28"
05/04/2024,50080,,15716,Terminal SE - Efectivo TPV,81234,0,"74905802,28"
05/04/2024,50084,,15737,Terminal SE - Efectivo TPV,"111990,99",0,"75017793,27"
05/05/2024,50539,,15835,Terminal SE - Efectivo TPV,144222,0,"75162015,27"
05/05/2024,50531,,15810,Terminal SE - Efectivo TPV,81562,0,"75243577,27"
05/05/2024,50540,,15836,Terminal SE - Efectivo TPV,90357,0,"75333934,27"
05/05/2024,50538,,15832,Terminal SE - Efectivo TPV,102922,0,"75436856,27"
05/05/2024,50541,,15841,Terminal SE - Efectivo TPV,"95601,99",0,"75532458,26"
05/05/2024,50529,,15805,Terminal SE - Efectivo TPV,"91777,99",0,"75624236,25"
05/05/2024,50537,,15830,Terminal SE - Efectivo TPV,143130,0,"75767366,25"
05/05/2024,50530,,15808,Terminal SE - Efectivo TPV,155203,0,"75922569,25"
05/05/2024,50545,,15850,Terminal SE - Efectivo TPV,"85000,01",0,"76007569,26"
05/05/2024,50533,,15818,Terminal SE - Efectivo TPV,63000,0,"76070569,26"
05/05/2024,50547,,15863,Terminal SE - Efectivo TPV,44800,0,"76115369,26"
05/05/2024,50544,,15846,Terminal SE - Efectivo TPV,10000,0,"76125369,26"
05/05/2024,50542,,15842,Terminal SE - Efectivo TPV,54000,0,"76179369,26"
05/05/2024,50548,,15866,Terminal SE - Efectivo TPV,44000,0,"76223369,26"
05/05/2024,50550,,15873,Terminal SE - Efectivo TPV,62600,0,"76285969,26"
05/05/2024,50093,,,Terminal SE - Efectivo TPV,1869100,0,"78155069,26"
05/05/2024,50093,,,Terminal SE - Efectivo TPV,0,1869100,"76285969,26"
05/05/2024,50534,,15819,Terminal SE - Efectivo TPV,"58879,99",0,"76344849,25"
05/05/2024,50546,,15856,Terminal SE - Efectivo TPV,60000,0,"76404849,25"
05/05/2024,50549,,15872,Terminal SE - Efectivo TPV,78667,0,"76483516,25"
05/05/2024,50535,,15820,Terminal SE - Efectivo TPV,80032,0,"76563548,25"
05/05/2024,50543,,15845,Terminal SE - Efectivo TPV,88800,0,"76652348,25"
05/05/2024,50536,,15822,Terminal SE - Efectivo TPV,"95199,99",0,"76747548,24"
05/05/2024,50532,,15817,Terminal SE - Efectivo TPV,"168700,01",0,"76916248,25"
05/06/2024,50551,,,Terminal SE - Efectivo TPV,0,1898550,"75017698,25"
05/06/2024,50551,,,Terminal SE - Efectivo TPV,1898550,0,"76916248,25"
05/08/2024,50796,,15899,Terminal SE - Efectivo TPV,160720,0,"77076968,25"
05/08/2024,50797,,15912,Terminal SE - Efectivo TPV,4000,0,"77075968,25"
05/09/2024,50798,,,Terminal SE - Efectivo TPV,0,164700,"76911268,25"
05/09/2024,50981,,15952,Terminal SE - Efectivo TPV,"199999,99",0,"77111268,24"
05/09/2024,50980,,15944,Terminal SE - Efectivo TPV,63000,0,"77174268,24"
05/09/2024,50798,,,Terminal SE - Efectivo TPV,164700,0,"77338968,24"
05/09/2024,50982,,15958,Terminal SE - Efectivo TPV,56000,0,"77394968,24"
05/10/2024,50983,,,Terminal SE - Efectivo TPV,319200,0,"77714168,24"
05/10/2024,51236,,15993,Terminal SE - Efectivo TPV,"128707,01",0,"77842875,25"
05/10/2024,51237,,15994,Terminal SE - Efectivo TPV,95200,0,"77938075,25"
05/10/2024,50983,,,Terminal SE - Efectivo TPV,0,319200,"77618875,25"
05/10/2024,51239,,16004,Terminal SE - Efectivo TPV,"109805,99",0,"77728681,24"
05/10/2024,51238,,15995,Terminal SE - Efectivo TPV,108003,0,"77836684,24"
05/11/2024,51775,,16085,Terminal SE - Efectivo TPV,107900,0,"77944584,24"
05/11/2024,51773,,16074,Terminal SE - Efectivo TPV,"179300,01",0,"78123884,25"
05/11/2024,51772,,16056,Terminal SE - Efectivo TPV,86424,0,"78210308,25"
05/11/2024,51769,,16050,Terminal SE - Efectivo TPV,104670,0,"78314978,25"
05/11/2024,51763,,16023,Terminal SE - Efectivo TPV,"82599,99",0,"78397578,24"
05/11/2024,51240,,,Terminal SE - Efectivo TPV,0,441700,"77955878,24"
05/11/2024,51767,,16041,Terminal SE - Efectivo TPV,124119,0,"78079997,24"
05/11/2024,51764,,16026,Terminal SE - Efectivo TPV,"131657,01",0,"78211654,25"
05/11/2024,51766,,16040,Terminal SE - Efectivo TPV,70000,0,"78281654,25"
05/11/2024,51776,,16098,Terminal SE - Efectivo TPV,89811,0,"78371465,25"
05/11/2024,51774,,16075,Terminal SE - Efectivo TPV,205517,0,"78576982,25"
05/11/2024,51770,,16051,Terminal SE - Efectivo TPV,79431,0,"78656413,25"
05/11/2024,51777,,16100,Terminal SE - Efectivo TPV,4000,0,"78660413,25"
05/11/2024,51771,,16053,Terminal SE - Efectivo TPV,59850,0,"78720263,25"
05/11/2024,51762,,16020,Terminal SE - Efectivo TPV,81180,0,"78801443,25"
05/11/2024,51765,,16028,Terminal SE - Efectivo TPV,51985,0,"78853428,25"
05/11/2024,51768,,16047,Terminal SE - Efectivo TPV,330000,0,"79183428,25"
05/11/2024,51240,,,Terminal SE - Efectivo TPV,441700,0,"79625128,25"
05/12/2024,52258,,16139,Terminal SE - Efectivo TPV,"177272,99",0,"79802401,24"
05/12/2024,51778,,,Terminal SE - Efectivo TPV,0,1788450,"78013951,24"
05/12/2024,51778,,,Terminal SE - Efectivo TPV,1788450,0,"79802401,24"
05/12/2024,52268,,16183,Terminal SE - Efectivo TPV,10300,0,"79812701,24"
05/12/2024,52265,,16167,Terminal SE - Efectivo TPV,"311989,98",0,"80124691,22"
05/12/2024,52266,,16179,Terminal SE - Efectivo TPV,111007,0,"80235698,22"
05/12/2024,52256,,16131,Terminal SE - Efectivo TPV,"148756,01",0,"80384454,23"
05/12/2024,52267,,16180,Terminal SE - Efectivo TPV,87735,0,"80472189,23"
05/12/2024,52260,,16145,Terminal SE - Efectivo TPV,60500,0,"80532689,23"
05/12/2024,52262,,16148,Terminal SE - Efectivo TPV,10200,0,"80542889,23"
05/12/2024,52263,,16154,Terminal SE - Efectivo TPV,"85599,99",0,"80628489,22"
05/12/2024,52264,,16159,Terminal SE - Efectivo TPV,91231,0,"80719720,22"
05/12/2024,52259,,16140,Terminal SE - Efectivo TPV,242282,0,"80962002,22"
05/12/2024,52257,,16136,Terminal SE - Efectivo TPV,102300,0,"80981342,22"
05/12/2024,52255,,16125,Terminal SE - Efectivo TPV,"186723,99",0,"81168066,21"
05/12/2024,52261,,16146,Terminal SE - Efectivo TPV,"177545,99",0,"81345612,2"
05/12/2024,52254,,16122,Terminal SE - Efectivo TPV,164763,0,"81510375,2"
05/13/2024,52824,,16213,Terminal SE - Efectivo TPV,103031,0,"81613406,2"
05/13/2024,52834,,16245,Terminal SE - Efectivo TPV,79213,0,"81692619,2"
05/13/2024,52826,,16222,Terminal SE - Efectivo TPV,93198,0,"81785817,2"
05/13/2024,52835,,16251,Terminal SE - Efectivo TPV,"161899,99",0,"81947717,19"
05/13/2024,52828,,16229,Terminal SE - Efectivo TPV,75717,0,"82023434,19"
05/13/2024,52833,,16243,Terminal SE - Efectivo TPV,84075,0,"82107509,19"
05/13/2024,52837,,16262,Terminal SE - Efectivo TPV,97241,0,"82204750,19"
05/13/2024,52832,,16238,Terminal SE - Efectivo TPV,106145,0,"82310895,19"
05/13/2024,52825,,16214,Terminal SE - Efectivo TPV,111850,0,"82422745,19"
05/13/2024,52822,,16199,Terminal SE - Efectivo TPV,99098,0,"82521843,19"
05/13/2024,52831,,16237,Terminal SE - Efectivo TPV,4000,0,"82525843,19"
05/13/2024,52269,,,Terminal SE - Efectivo TPV,1968250,0,"84494093,19"
05/13/2024,52269,,,Terminal SE - Efectivo TPV,0,1968250,"82525843,19"
05/13/2024,52829,,16230,Terminal SE - Efectivo TPV,"177919,01",0,"82703762,2"
05/13/2024,52823,,16200,Terminal SE - Efectivo TPV,"11000,01",0,"82714762,21"
05/13/2024,52838,,16283,Terminal SE - Efectivo TPV,"110788,99",0,"82825551,2"
05/13/2024,52839,,16286,Terminal SE - Efectivo TPV,10000,0,"82835551,2"
05/13/2024,52830,,16234,Terminal SE - Efectivo TPV,57000,0,"82892551,2"
05/13/2024,52827,,16224,Terminal SE - Efectivo TPV,76700,0,"82969251,2"
05/13/2024,52836,,16257,Terminal SE - Efectivo TPV,"205516,99",0,"83174768,19"
05/13/2024,52821,,16193,Terminal SE - Efectivo TPV,103000,0,"83277768,19"
05/14/2024,52840,,,Terminal SE - Efectivo TPV,0,1769200,"81508568,19"
05/14/2024,52840,,,Terminal SE - Efectivo TPV,1769200,0,"83277768,19"
05/15/2024,53142,,16310,Terminal SE - Efectivo TPV,127560,0,"83405328,19"
05/15/2024,53144,,16315,Terminal SE - Efectivo TPV,"54999,99",0,"83460328,18"
05/15/2024,53143,,16313,Terminal SE - Efectivo TPV,5800,0,"83466128,18"
05/16/2024,53145,,,Terminal SE - Efectivo TPV,0,188300,"83277828,18"
05/16/2024,53145,,,Terminal SE - Efectivo TPV,188300,0,"83466128,18"
05/16/2024,53297,,16363,Terminal SE - Efectivo TPV,5000,0,"83471128,18"
05/16/2024,53298,,16369,Terminal SE - Efectivo TPV,"10023,99",0,"83481152,17"
05/16/2024,53293,,16352,Terminal SE - Efectivo TPV,"121059,01",0,"83602211,18"
05/16/2024,53294,,16354,Terminal SE - Efectivo TPV,18000,0,"83620211,18"
05/16/2024,53295,,16355,Terminal SE - Efectivo TPV,"90684,99",0,"83710896,17"
05/16/2024,53296,,16362,Terminal SE - Efectivo TPV,"136399,99",0,"83847296,16"
05/16/2024,53299,,16373,Terminal SE - Efectivo TPV,82400,0,"83929696,16"
05/17/2024,53675,,16387,Terminal SE - Efectivo TPV,"79704,99",0,"84009401,15"
05/17/2024,53680,,16425,Terminal SE - Efectivo TPV,86315,0,"84095716,15"
05/17/2024,53681,,16426,Terminal SE - Efectivo TPV,56250,0,"84151966,15"
05/17/2024,53674,,16385,Terminal SE - Efectivo TPV,96148,0,"84248114,15"
05/17/2024,53673,,16383,Terminal SE - Efectivo TPV,"85877,99",0,"84333992,14"
05/17/2024,53300,,,Terminal SE - Efectivo TPV,0,463500,"83870492,14"
05/17/2024,53300,,,Terminal SE - Efectivo TPV,463500,0,"84333992,14"
05/17/2024,53682,,16429,Terminal SE - Efectivo TPV,"80305,99",0,"84414298,13"
05/17/2024,53676,,16392,Terminal SE - Efectivo TPV,9100,0,"84423398,13"
05/17/2024,53677,,16394,Terminal SE - Efectivo TPV,"88827,99",0,"84512226,12"
05/17/2024,53678,,16402,Terminal SE - Efectivo TPV,"99999,99",0,"84612226,11"
05/17/2024,53679,,16408,Terminal SE - Efectivo TPV,61500,0,"84673726,11"
05/18/2024,54160,,16498,Terminal SE - Efectivo TPV,52500,0,"84726226,11"
05/18/2024,53683,,,Terminal SE - Efectivo TPV,0,744100,"83982126,11"
05/18/2024,53683,,,Terminal SE - Efectivo TPV,744100,0,"84726226,11"
05/18/2024,54164,,16514,Terminal SE - Efectivo TPV,74100,0,"84800326,11"
05/18/2024,54161,,16502,Terminal SE - Efectivo TPV,"107197,99",0,"84907524,1"
05/18/2024,54156,,16469,Terminal SE - Efectivo TPV,"225838,99",0,"85133363,09"
05/18/2024,54159,,16497,Terminal SE - Efectivo TPV,85987,0,"85219350,09"
05/18/2024,54166,,16524,Terminal SE - Efectivo TPV,208958,0,"85428308,09"
05/18/2024,54155,,16458,Terminal SE - Efectivo TPV,154900,0,"85583208,09"
05/18/2024,54163,,16507,Terminal SE - Efectivo TPV,"177869,01",0,"85761077,1"
05/18/2024,54165,,16516,Terminal SE - Efectivo TPV,"120949,99",0,"85882027,09"
05/18/2024,54167,,16532,Terminal SE - Efectivo TPV,116763,0,"85998790,09"
05/18/2024,54158,,16484,Terminal SE - Efectivo TPV,"26388,99",0,"86025179,08"
05/18/2024,54162,,16505,Terminal SE - Efectivo TPV,129600,0,"86154779,08"
05/18/2024,54157,,16479,Terminal SE - Efectivo TPV,83900,0,"86238679,08"
05/19/2024,54168,,,Terminal SE - Efectivo TPV,0,1565000,"84673679,08"
05/19/2024,54657,,16615,Terminal SE - Efectivo TPV,173600,0,"84847279,08"
05/19/2024,54658,,16622,Terminal SE - Efectivo TPV,"9222,99",0,"84856502,07"
05/19/2024,54656,,16610,Terminal SE - Efectivo TPV,40000,0,"84896502,07"
05/19/2024,54653,,16593,Terminal SE - Efectivo TPV,6700,0,"84903202,07"
05/19/2024,54168,,,Terminal SE - Efectivo TPV,1565000,0,"86468202,07"
05/19/2024,54648,,16552,Terminal SE - Efectivo TPV,78066,0,"86546268,07"
05/19/2024,54651,,16565,Terminal SE - Efectivo TPV,72220,0,"86618488,07"
05/19/2024,54654,,16598,Terminal SE - Efectivo TPV,233159,0,"86851647,07"
05/19/2024,54649,,16558,Terminal SE - Efectivo TPV,63800,0,"86915447,07"
05/19/2024,54655,,16608,Terminal SE - Efectivo TPV,63000,0,"86978447,07"
05/19/2024,54652,,16578,Terminal SE - Efectivo TPV,"373999,96",0,"87352447,03"
05/19/2024,54650,,16559,Terminal SE - Efectivo TPV,68000,0,"87420447,03"
05/20/2024,54659,,,Terminal SE - Efectivo TPV,1181300,0,"88601747,03"
05/20/2024,54659,,,Terminal SE - Efectivo TPV,0,1181300,"87420447,03"
05/22/2024,55037,,16660,Terminal SE - Efectivo TPV,97459,0,"87517906,03"
05/22/2024,55036,,16651,Terminal SE - Efectivo TPV,91231,0,"87609137,03"
05/23/2024,55208,,16696,Terminal SE - Efectivo TPV,"138759,01",0,"87747896,04"
05/23/2024,55038,,,Terminal SE - Efectivo TPV,0,186800,"87561096,04"
05/23/2024,55038,,,Terminal SE - Efectivo TPV,186800,0,"87747896,04"
05/23/2024,55209,,16708,Terminal SE - Efectivo TPV,190000,0,"87937896,04"
05/24/2024,55210,,,Terminal SE - Efectivo TPV,0,328800,"87609096,04"
05/24/2024,55210,,,Terminal SE - Efectivo TPV,328800,0,"87937896,04"
05/24/2024,55490,,16783,Terminal SE - Efectivo TPV,78284,0,"88016180,04"
05/24/2024,55491,,16788,Terminal SE - Efectivo TPV,56500,0,"88072680,04"
05/24/2024,55489,,16771,Terminal SE - Efectivo TPV,51850,0,"88124530,04"
05/24/2024,55488,,16751,Terminal SE - Efectivo TPV,"80742,99",0,"88205273,03"
05/24/2024,55487,,16749,Terminal SE - Efectivo TPV,67000,0,"88272273,03"
05/25/2024,55989,,16864,Terminal SE - Efectivo TPV,192897,0,"88465170,03"
05/25/2024,55492,,,Terminal SE - Efectivo TPV,334400,0,"88799570,03"
05/25/2024,55492,,,Terminal SE - Efectivo TPV,0,334400,"88465170,03"
05/25/2024,55990,,16867,Terminal SE - Efectivo TPV,"102703,99",0,"88567874,02"
05/25/2024,55991,,16868,Terminal SE - Efectivo TPV,"114176,01",0,"88682050,03"
05/25/2024,55992,,16870,Terminal SE - Efectivo TPV,"129600,01",0,"88811650,04"
05/25/2024,55986,,16854,Terminal SE - Efectivo TPV,"62500,01",0,"88874150,05"
05/25/2024,55980,,16836,Terminal SE - Efectivo TPV,7200,0,"88881350,05"
05/25/2024,55978,,16833,Terminal SE - Efectivo TPV,"66500,01",0,"88947850,06"
05/25/2024,55987,,16857,Terminal SE - Efectivo TPV,"264000,01",0,"89211850,07"
05/25/2024,55985,,16850,Terminal SE - Efectivo TPV,88700,0,"89300550,07"
05/25/2024,55988,,16858,Terminal SE - Efectivo TPV,16000,0,"89316550,07"
05/25/2024,55981,,16837,Terminal SE - Efectivo TPV,"110000,01",0,"89426550,08"
05/25/2024,55979,,16835,Terminal SE - Efectivo TPV,69800,0,"89496350,08"
05/25/2024,55984,,16848,Terminal SE - Efectivo TPV,95555,0,"89591905,08"
05/25/2024,55975,,16821,Terminal SE - Efectivo TPV,"111999,99",0,"89703905,07"
05/25/2024,55977,,16827,Terminal SE - Efectivo TPV,"109805,99",0,"89813711,06"
05/25/2024,55982,,16843,Terminal SE - Efectivo TPV,70636,0,"89884347,06"
05/25/2024,55993,,16877,Terminal SE - Efectivo TPV,80852,0,"89965199,06"
05/25/2024,55983,,16844,Terminal SE - Efectivo TPV,204861,0,"90170060,06"
05/25/2024,55976,,16823,Terminal SE - Efectivo TPV,82873,0,"90252933,06"
05/26/2024,56490,,16904,Terminal SE - Efectivo TPV,"93635,01",0,"90346568,07"
05/26/2024,56493,,16918,Terminal SE - Efectivo TPV,84348,0,"90430916,07"
05/26/2024,56489,,16901,Terminal SE - Efectivo TPV,57000,0,"90487916,07"
05/26/2024,56504,,16957,Terminal SE - Efectivo TPV,174924,0,"90662840,07"
05/26/2024,56502,,16944,Terminal SE - Efectivo TPV,166129,0,"90828969,07"
05/26/2024,56499,,16938,Terminal SE - Efectivo TPV,"167166,99",0,"90996136,06"
05/26/2024,56495,,16929,Terminal SE - Efectivo TPV,"85598,99",0,"91081735,05"
05/26/2024,56494,,16928,Terminal SE - Efectivo TPV,"63000,01",0,"91144735,06"
05/26/2024,56491,,16907,Terminal SE - Efectivo TPV,198950,0,"91343685,06"
05/26/2024,56503,,16952,Terminal SE - Efectivo TPV,81562,0,"91425247,06"
05/26/2024,56501,,16942,Terminal SE - Efectivo TPV,"88171,99",0,"91513419,05"
05/26/2024,55994,,,Terminal SE - Efectivo TPV,1980750,0,"93494169,05"
05/26/2024,55994,,,Terminal SE - Efectivo TPV,0,1980750,"91513419,05"
05/26/2024,56498,,16937,Terminal SE - Efectivo TPV,156241,0,"91669660,05"
05/26/2024,56505,,16961,Terminal SE - Efectivo TPV,156678,0,"91826338,05"
05/26/2024,56497,,16932,Terminal SE - Efectivo TPV,86151,0,"91912489,05"
05/26/2024,56500,,16939,Terminal SE - Efectivo TPV,"80523,99",0,"91993013,04"
05/26/2024,56496,,16931,Terminal SE - Efectivo TPV,"177000,01",0,"92170013,05"
